
1806,1909.0
1807,1030.0
1808,248.0
1809,1291.0
1810,610.0
1811,813.0
1812,443.0
1813,651.0
1814,814.0
1815,639.0
1816,1084.0
1817,627.0
1818,715.0
1819,634.0
1820,653.0
1821,625.0
1822,235.0
1823,235.0
1824,1026.0
1825,733.0
1826,641.0
1827,1042.0
1828,808.0
1829,1759.0
1830,576.0
1831,1890.0
1832,1326.0
1833,732.0
1834,1322.0
1835,813.0
1836,1555.0
1837,1036.0
1838,630.0
1839,1040.0
1840,1044.0
1841,245.0
1842,1432.0
1843,252.0
1844,632.0
1845,706.0
1846,624.0
1847,605.0
1848,620.0
1849,249.0
1850,1335.0
1851,622.0
1852,246.0
1853,641.0
1854,252.0
1855,242.0
1856,1043.0
1857,252.0
1858,632.0
1859,628.0
1860,1679.0
1861,1349.0
1862,237.0
1863,610.0
1864,747.0
1865,1693.0
1866,1046.0
1867,246.0
1868,1690.0
1869,233.0
1870,1320.0
1871,1040.0
1872,633.0
1873,1343.0
1874,743.0
1875,1313.0
1876,1043.0
1877,244.0
1878,240.0
1879,736.0
1880,1416.0
1881,623.0
1882,252.0
1883,1329.0
1884,248.0
1885,1045.0
1886,252.0
1887,792.0
1888,252.0
1889,1921.0
1890,1419.0
1891,728.0
1892,252.0
1893,1029.0
1894,1347.0
1895,1336.0
1896,753.0
1897,1425.0
1898,653.0
1899,1325.0
1900,1012.0
1901,1346.0
1902,1337.0
1903,1417.0
1904,633.0
1905,1037.0
1906,814.0
1907,811.0
1908,1693.0
1909,629.0
1910,1678.0
1911,618.0
1912,614.0
1913,238.0
1914,1696.0
1915,1042.0
1916,1580.0
1917,1325.0
1918,629.0
1919,718.0
1920,1329.0
1921,736.0
1922,1412.0
1923,611.0
1924,241.0
1925,237.0
1926,245.0
1927,243.0
1928,1704.0
1929,652.0
1930,604.0
1931,610.0
1932,1342.0
1933,1672.0
1934,1704.0
1935,1435.0
1936,250.0
1937,1339.0
1938,1349.0
1939,818.0
1940,234.0
1941,818.0
1942,632.0
1943,637.0
1944,1317.0
1945,1044.0
1946,604.0
1947,245.0
1948,608.0
1949,610.0
1950,749.0
1951,1341.0
1952,246.0
1953,623.0
1954,1336.0
1955,1855.0
1956,609.0
1957,819.0
1958,1320.0
1959,1687.0
1960,1337.0
1961,252.0
1962,654.0
1963,241.0
1964,1038.0
1965,1420.0
1966,241.0
1967,1333.0
1968,1337.0
1969,1047.0
1970,1333.0
1971,2355.0
1972,1049.0
1973,1326.0
1974,611.0
1975,624.0
1976,606.0
1977,1054.0
1978,1050.0
1979,1055.0
1980,1325.0
1981,1332.0
1982,1346.0
1983,1421.0
1984,1047.0
1985,627.0
1986,1045.0
1987,1048.0
1988,613.0
1989,748.0
1990,774.0
1991,1066.0
1992,1044.0
1993,1683.0
1994,1035.0
1995,1307.0
1996,636.0
1997,1035.0
1998,1910.0
1999,614.0
2000,743.0
2001,808.0
2002,611.0
2003,600.0
2004,1047.0
2005,1343.0
2006,1696.0
2007,623.0
2008,650.0
2009,242.0
2010,1579.0
2011,1908.0
2012,1055.0
2013,249.0
2014,620.0
2015,1042.0
2016,1339.0
2017,1322.0
2018,1050.0
